
0 	1.36294800605755
1 	1.06939163498099
2 	1.01606805293006
3 	1.25962211336599
4 	0.697450697450697
5 	0.782414307004471
6 	0.813308687615527
7 	0.549073438572409
8 	0.734725444702243
9 	0.918196994991653
10 	0.787187839305103
11 	0.945945945945946
12 	0.813890396093326
13 	0.981461286804798
14 	0.582362728785358
15 	0.778314546430488
16 	0.675675675675676
17 	0.76980382418674
18 	0.884222160817906
19 	0.735895339329518
20 	0.689464975179261
21 	0.753295668549906
22 	0.649350649350649
23 	0.681747753331267
