
0 	0.555275113579001
1 	0.380228136882129
2 	0.472589792060492
3 	0.536505714952181
4 	0.240500240500241
5 	0.22354694485842
6 	0.406654343807763
7 	0.30885380919698
8 	0.309358081979892
9 	0.361713967723984
10 	0.352877307274701
11 	0.378378378378378
12 	0.21703743895822
13 	0.381679389312977
14 	0.305047143649473
15 	0.295222758990875
16 	0.233887733887734
17 	0.347653339955302
18 	0.248687482730036
19 	0.245298446443173
20 	0.303364589078875
21 	0.269034167339252
22 	0.278293135435993
23 	0.371862410907964
