
0 	0.454316002019182
1 	0.522813688212928
2 	0.378071833648393
3 	0.443200373221367
4 	0.360750360750361
5 	0.26080476900149
6 	0.517560073937153
7 	0.377487989018531
8 	0.348027842227378
9 	0.306065664997218
10 	0.244299674267101
11 	0.297297297297297
12 	0.298426478567553
13 	0.299890948745911
14 	0.277315585135885
15 	0.348899624261943
16 	0.25987525987526
17 	0.248323814253787
18 	0.276319425255595
19 	0.245298446443173
20 	0.303364589078875
21 	0.322841000807102
22 	0.247371675943105
23 	0.309885342423303
