
0 	0.530035335689046
1 	0.784220532319392
2 	0.637996219281664
3 	0.559832050384884
4 	0.88985088985089
5 	0.596125186289121
6 	0.77634011090573
7 	0.61770761839396
8 	0.65738592420727
9 	0.779076238174736
10 	0.624321389793703
11 	0.594594594594595
12 	0.596852957135106
13 	0.872410032715376
14 	0.7210205213533
15 	0.885668276972625
16 	0.311850311850312
17 	0.695306679910603
18 	0.63553467808787
19 	0.763150722267648
20 	0.358521787093216
21 	0.564971751412429
22 	0.773036487322202
23 	0.805701890300589
