
0 	0.454316002019182
1 	0.356463878326996
2 	0.283553875236295
3 	0.303242360625146
4 	0.481000481000481
5 	0.29806259314456
6 	0.258780036968577
7 	0.30885380919698
8 	0.309358081979892
9 	0.278241513633834
10 	0.380021715526602
11 	0.324324324324324
12 	0.623982637004883
13 	0.272628135223555
14 	0.332778702163062
15 	0.402576489533011
16 	0.363825363825364
17 	0.273156195679166
18 	0.359215252832274
19 	0.218043063505042
20 	0.330943188086045
21 	0.269034167339252
22 	0.401978973407545
23 	0.247908273938643
