
0 	1.28722867238768
1 	1.56844106463878
2 	1.08695652173913
3 	0.956379752740844
4 	0.841750841750842
5 	0.596125186289121
6 	1.03512014787431
7 	0.960878517501716
8 	0.928074245939675
9 	1.02949360044519
10 	1.1943539630836
11 	1.08108108108108
12 	0.976668475311991
13 	1.28135223555071
14 	1.16472545757072
15 	1.39559849704777
16 	0.961538461538462
17 	1.1671219269928
18 	1.27106935617574
19 	1.00844916871082
20 	0.799779371207943
21 	1.34517083669626
22 	0.896722325293754
23 	0.991633095754571
