
0 	0.580514891468955
1 	0.61787072243346
2 	0.685255198487713
3 	0.699790062981106
4 	0.505050505050505
5 	0.707898658718331
6 	0.44362292051756
7 	0.480439258750858
8 	0.425367362722351
9 	0.556483027267668
10 	0.407166123778502
11 	0.567567567567568
12 	0.352685838307108
13 	0.79062159214831
14 	0.526899611758181
15 	0.563607085346216
16 	0.441787941787942
17 	0.422150484231438
18 	0.525006907985631
19 	0.545107658762606
20 	0.468836183121897
21 	0.67258541834813
22 	0.432900432900433
23 	0.526805082119616
