
0 	0.328117112569409
1 	0.332699619771863
2 	0.496219281663516
3 	0.559832050384884
4 	0.408850408850409
5 	0.3725782414307
6 	0.11090573012939
7 	0.171585449553878
8 	0.270688321732405
9 	0.417362270450751
10 	0.434310532030402
11 	0.297297297297297
12 	0.542593597395551
13 	0.408942202835333
14 	0.415973377703827
15 	0.295222758990875
16 	0.38981288981289
17 	0.422150484231438
18 	0.497374965460072
19 	0.327064595257563
20 	0.220628792057363
21 	0.457358084476729
22 	0.340136054421769
23 	0.526805082119616
