"Changes" 	26.5 	137101
"Space Oddity" 	19.5 	172733
"Fame" 	19 	58803
"Suffragette City" 	17 	126381
"Rebel Rebel" 	6 	107697
"Young Americans" 	4 	49548
"Ziggy Stardust" 	2.5 	180754
"Golden Years" 	1 	51720
"China Girl" 	1 	73810
"Starman" 	0.5 	173313
"Heroes" 	0.5 	195798
"The Jean Genie" 	0.5 	65759
