
0 	0.728862973760933
1 	0.428571428571429
2 	0.280112044817927
3 	0.550206327372765
4 	0.284495021337127
5 	0.249376558603491
6 	0.65359477124183
7 	0.416666666666667
8 	0.446428571428571
9 	0.342465753424658
10 	0.33167495854063
11 	0.332778702163062
12 	0.330578512396694
13 	0.33003300330033
14 	0.341880341880342
15 	0.329489291598023
16 	0.318979266347687
17 	0.302571860816944
18 	0.168918918918919
19 	0.333889816360601
20 	0.334448160535117
21 	0.32626427406199
22 	0.184162062615101
23 	0.369685767097967
