"Rock 'n Me" 	27 	4810
"Take The Money And R" 	25 	25968
"The Joker" 	24.5 	82764
"Swingtown" 	19.5 	7531
"Jungle Love" 	17.5 	10995
"Jet Airliner" 	17.5 	20425
"Space Cowboy" 	2 	2756
"Fly Like An Eagle" 	1.5 	33098
"Abracadabra" 	0.5 	34053
"Living In The U.S.A." 	0.5 	1411
