"Cocaine" 	24 	143645
"I Shot The Sheriff" 	19.5 	57968
"Lay Down Sally" 	17.5 	40606
"Wonderful Tonight" 	14.5 	118515
"After Midnight" 	3.5 	29855
"She's Waiting" 	0.5 	11010
"Cocaine (Live Budoka" 	0.5 	0
"I Can't Stand It" 	0.5 	12677
"I've Got A Rock 'n' " 	0.5 	7840
