
0 	0.291545189504373
1 	0.714285714285714
2 	0.560224089635854
3 	0.550206327372765
4 	0.284495021337127
5 	0.249376558603491
6 	0.65359477124183
7 	0.208333333333333
8 	0.223214285714286
9 	0.342465753424658
10 	0.165837479270315
11 	0.332778702163062
12 	0.495867768595041
13 	0.33003300330033
14 	0.341880341880342
15 	0.494233937397035
16 	0.318979266347687
17 	0.302571860816944
18 	0.337837837837838
19 	0.1669449081803
20 	0.501672240802676
21 	0.32626427406199
22 	0.552486187845304
23 	0.369685767097967
