"Have You Ever Seen T" 	25 	132146
"I Heard It Through T" 	20 	49519
"Proud Mary" 	17 	117380
"Bad Moon Rising" 	16.5 	200906
"Down On The Corner" 	6.5 	95553
"Lookin' Out My Back " 	5.5 	113032
"Fortunate Son" 	4.5 	266083
"Up Around The Bend" 	3.5 	90485
"Travelin' Band" 	2.5 	57249
"Suzie Q" 	1.5 	22171
"Born On The Bayou" 	1.5 	61083
"Who'll Stop The Rain" 	1 	91501
"Run Through The Jung" 	0.5 	67568
