
0 	1.45772594752187
1 	1.42857142857143
2 	1.5406162464986
3 	1.10041265474553
4 	1.70697012802276
5 	1.49625935162095
6 	1.08932461873638
7 	0.833333333333333
8 	0.669642857142857
9 	1.02739726027397
10 	1.82421227197347
11 	0.831946755407654
12 	1.98347107438017
13 	1.32013201320132
14 	0.854700854700855
15 	1.81219110378913
16 	0.797448165869218
17 	1.66414523449319
18 	1.18243243243243
19 	0.834724540901502
20 	0.836120401337793
21 	1.14192495921697
22 	1.47329650092081
23 	0.184842883548983
