"Do Ya" 	26.5 	17336
"Strange Magic" 	19.5 	28403
"Evil Woman" 	17.5 	62239
"Turn To Stone" 	17 	39322
"Don't Bring Me Down" 	17 	69925
"Livin' Thing" 	16.5 	42267
"Sweet Talkin' Woman" 	16 	33678
"Fire On High" 	4.5 	5911
"Telephone Line" 	0.5 	35969
