"Another Brick In The" 	26.5 	77067
"Wish You Were Here" 	25 	457613
"Young Lust" 	23 	131114
"Hey You" 	21 	272183
"Brain Damage" 	19.5 	246169
"Comfortably Numb" 	18 	362351
"Time" 	16 	354616
"Money" 	15.5 	321511
"Us And Them" 	6 	252709
"Breathe" 	6 	99131
"Have A Cigar" 	5.5 	166963
"Run Like Hell" 	1 	131578
