"Lights" 	23.5 	34072
"Lovin', Touchin', Sq" 	20.5 	24658
"Don't Stop Believing" 	19 	16492
"Faithfully" 	19 	71120
"Wheel In The Sky" 	19 	58093
"Anyway You Want It" 	17.5 	3557
"Stone In Love" 	17 	14217
"Separate Ways (World" 	15.5 	74498
"Who's Crying Now" 	1.5 	32696
"Feeling That Way/Any" 	1.5 	0
"Just The Same Way" 	0.5 	3565
