"Lady" 	20 	7158
"Too Much Time On My " 	19 	16244
"Come Sail Away" 	17.5 	37697
"The Grand Illusion" 	16.5 	9144
"Renegade" 	16 	53529
"Blue Collar Man (Lon" 	4.5 	9125
"Fooling Yourself (Th" 	1.5 	7651
