"No Reply At All" 	17 	4851
"Abacab" 	16.5 	13059
"Follow You Follow Me" 	16 	13148
"That's All" 	16 	35405
"Misunderstanding" 	3.5 	12984
"Just A Job To Do" 	1 	3544
"Land Of Confusion" 	0.5 	51527
