
0 	1.16618075801749
1 	1.14285714285714
2 	1.26050420168067
3 	0.962861072902338
4 	1.13798008534851
5 	0.748129675810474
6 	1.30718954248366
7 	0.833333333333333
8 	0.669642857142857
9 	0.856164383561644
10 	0.66334991708126
11 	0.831946755407654
12 	1.32231404958678
13 	0.495049504950495
14 	1.02564102564103
15 	0.823723228995058
16 	0.637958532695375
17 	1.21028744326778
18 	0.675675675675676
19 	0.667779632721202
20 	1.00334448160535
21 	1.14192495921697
22 	0.736648250460405
23 	0.55452865064695
