"The Chain" 	25.5 	182520
"Gold Dust Woman" 	16.5 	79230
"Go Your Own Way" 	16.5 	298300
"Monday Morning" 	5 	23491
"Rhiannon" 	3.5 	97640
"I Don't Want To Know" 	3 	71098
"Say You Love Me" 	2.5 	44401
"Second Hand News" 	1 	114680
"Dreams" 	1 	267102
"Landslide" 	0.5 	122408
"Gypsy" 	0.5 	74258
"Tusk" 	0.5 	58013
