"The Logical Song" 	26.5 	93331
"Breakfast In America" 	19 	86711
"Take The Long Way Ho" 	17.5 	36514
"Bloody Well Right" 	16.5 	29939
"Give A Little Bit" 	16 	62028
"Goodbye Stranger" 	15.5 	55749
"Dreamer (Live)" 	1 	145
