"More Than A Feeling" 	21 	220037
"Foreplay/Long Time" 	19.5 	28353
"Peace Of Mind" 	19 	58119
"Don't Look Back" 	18.5 	21750
"Rock & Roll Band" 	16 	21526
"Something About You" 	6 	14567
"Let Me Take You Home" 	5.5 	13972
"Smokin'" 	1.5 	31324
"Hitch A Ride" 	0.5 	15519
