
0 	1.16618075801749
1 	1.57142857142857
2 	1.68067226890756
3 	1.23796423658872
4 	0.995732574679943
5 	1.24688279301746
6 	1.08932461873638
7 	0.833333333333333
8 	1.33928571428571
9 	0.856164383561644
10 	1.49253731343284
11 	0.998336106489185
12 	0.826446280991736
13 	0.99009900990099
14 	0.854700854700855
15 	0.988467874794069
16 	0.637958532695375
17 	1.81543116490166
18 	1.18243243243243
19 	0.834724540901502
20 	1.17056856187291
21 	1.14192495921697
22 	1.10497237569061
23 	0.924214417744917
